"id","title","product_type","product_tags","product_collections","image_url"
42036,"Alvia|Linen+ Pintuck Kaftan Dress With Tie-Up At Back","Dress","Colour:Maroon, Fabric:Viscose, Gender:Women, GID_VWWDR25114114, GroupID:VWWDR25114114, Print:Solid, StyleID:VWWDR2511411401","ALL COLLECTIONS, Boho'Scape, Brunch Ready, Casual Essentials, Dresses, Dresses veronica, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, The Apple Closet, The Figure, The Hourglass Closet, The Pear Closet, Tru Linen, Vacation Vibe, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0633_512x.jpg?v=1744027488"
42037,"Yvenne|Linen+ Sleeveless Top With Pintuck Detail","Top","Colour:Beige, Colour:Maroon, Fabric:Viscose, Gender:Women, GID_VWWTO25114184, GroupID:VWWTO25114184, Print:Solid, StyleID:VWWTO2511418401","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, The Apple Closet, The Figure, The Hourglass Closet, The Pear Closet, Tops, Topwear, Topwear veronica, Tru Linen, Vacation Vibe, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0751_351a09a4-ac71-4ec2-a886-6fb05f6075c6_512x.jpg?v=1744895283"
42038,"Kriya|Linen+ A-Line Skirt Asymmetrical","Skirt","Colour:Green, Fabric:Viscose, Gender:Women, GID_VWWSK25114124, GroupID:VWWSK25114124, Print:Solid, StyleID:VWWSK2511412401","ALL COLLECTIONS, Bottomwear veronica, Brunch Ready, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Green Breeze, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Office To Off-Duty, Skirts | Shorts, The Apple Closet, The Figure, The Hourglass Closet, The Pear Closet, The Rectangle Closet, Tru Linen, Vacation Vibe, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6J9A3228-retouched_512x.jpg?v=1743404279"
42039,"Krisha|Trucotton Maxi Skirt With Front Slit","Skirt","Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWSK25114141, GroupID:VWWSK25114141, Print:Solid, StyleID:VWWSK2511414101","ALL COLLECTIONS, Bottomwear veronica, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Bloom, Pink Snow, Skirts | Shorts, The Figure, The Hourglass Closet, The Pear Closet, The Rectangle Closet, Tru Linen, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWSK2511414101_1a057b3c-6c82-4a19-9ac9-f2cf89d806be_512x.jpg?v=1745851428"
42040,"Willy|Trucotton Lace Detail Top With Blouson Sleeve","Top","Colour:Beige, Fabric:Cotton, Gender:Women, GID_VWWDR25114142, GroupID:VWWDR25114142, Print:Solid, StyleID:VWWDR2511414202","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Shirts and Blouses, The Apple Closet, The Figure, The Hourglass Closet, The Pear Closet, Tops, Topwear, Topwear veronica, Tru Linen","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF3855_512x.jpg?v=1744195764"
42041,"Noora|Trucotton A-Line Dress With Cut-Out Waist","Dress","Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWDR25114116, GroupID:VWWDR25114116, Print:Floral, StyleID:VWWDR2511411601","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Dresses veronica, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Bloom, Pink Snow, The Apple Closet, The Figure, The Hourglass Closet, The Pear Closet, The Rectangle Closet, Tru Linen, Unstoppably You!, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0557_512x.jpg?v=1744025744"
42042,"Ira|Linen+ Collared Shirt With Boxy Fit","Top","Colour:Maroon, Fabric:Viscose, Gender:Women, GID_VWWTO25114143, GroupID:VWWTO25114143, Print:Solid, StyleID:VWWTO2511414303","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Office To Off-Duty, Shirts and Blouses, The Apple Closet, The Figure, The Hourglass Closet, The Pear Closet, Topwear veronica, Tru Linen, Viscose Collection, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6J9A2887-retouched_512x.jpg?v=1743342940"
42043,"Raya|Linen+ Mandarin Collar Shirt Popover","Top","Colour:Tan, Fabric:Viscose, Gender:Women, GID_VWWTO25114145, GroupID:VWWTO25114145, Print:Solid, StyleID:VWWTO2511414501","ALL COLLECTIONS, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Shirts and Blouses, The Apple Closet, The Figure, The Hourglass Closet, The Pear Closet, Tops, Topwear, Topwear veronica, Tru Linen, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF3815_512x.jpg?v=1744195923"
42044,"Somer|Linen+ Lace Detail Top With Blouson Sleeve","Top","Colour:Olive, Fabric:Viscose, Gender:Women, GID_VWWDR25114142, GroupID:VWWDR25114142, Print:Solid, StyleID:VWWDR2511414201","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Shirts and Blouses, The Figure, The Hourglass Closet, The Pear Closet, Tops, Topwear, Topwear veronica, Tru Linen, Vacation Vibe, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0704_512x.jpg?v=1744027823"
42045,"Tina|Pleated Detail Striped Shirt","Shirt","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSH24394081, GroupID:VWWSH24394081, Print:Striped, StyleID:VWWSH2439408101","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Office To Off-Duty, Pink Snow, Shirts and Blouses, The Apple Closet, The Classic Edit, Topwear veronica, White Bloom, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103419_bd69619e-bc26-4fe1-9db3-1d920d788392_512x.jpg?v=1742382974"
42046,"Tira|Striped High-Low Layer Top","Top","Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWTO24394082, GroupID:VWWTO24394082, Print:Striped, StyleID:VWWTO2439408202","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Green Breeze, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Office To Off-Duty, The Apple Closet, Tops, Topwear, Topwear veronica, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6J9A2546-retouched_512x.jpg?v=1742378383"
42047,"Olive|Front Open Twill Dress","Dress","Colour:Olive, Fabric:Cotton, Gender:Women, GID_VWWDR24461102, GroupID:VWWDR24461102, Print:Solid, StyleID:VWWDR2446110201","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, New In, Office To Off-Duty, Party Wear, Santa's Chic List, Snug Season, Threads of Freedom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0692_512x.jpg?v=1742384495"
42049,"Kusum Shirt|Trucotton Dobby Regular Shirt","Shirt","Colour:Off White, Fabric:Cotton, Gender:Women, GID_VWWSH25091056, GroupID:VWWSH25091056, Print:Floral, StyleID:VWWSH2509105601","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Snow, Shirts and Blouses, The Classic Edit, Topwear veronica, White Bloom, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1295_512x.jpg?v=1740742279"
42050,"Aprajita|Linen+ Striped Pleated Skirt","Skirt","Colour:Yellow, Fabric:Cotton, Gender:Women, GID_VWWSK25091060, GroupID:VWWSK25091060, Print:Striped, StyleID:VWWSK2509106001","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Skirts | Shorts, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6J9A3101-retouched_512x.jpg?v=1741766207"
42051,"Kusum Top|Linen+ Eco-Printed Tie-Up Waistcoat","Jacket","Colour:Off White, Fabric:Cotton Linen, Gender:Women, GID_VWWWC25091056, GroupID:VWWWC25091056, Print:Floral, StyleID:VWWWC2509105601","ALL COLLECTIONS, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Pink Snow, Pure Linen, Tops, Topwear, Topwear veronica, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1537_b6e3ceac-d07a-481c-a183-6fa9c62e3148_512x.jpg?v=1740742575"
42052,"Mogra|Linen+ Eco-Printed Extended Shoulder Waist Coat","Top","Colour:Yellow, Fabric:Cotton Linen, Gender:Women, GID_VWWVC25091059, GroupID:VWWVC25091059, Print:Floral, StyleID:VWWVC2509105901","ALL COLLECTIONS, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Pure Linen, Tops, Topwear, Topwear veronica, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6J9A3131-retouched_512x.jpg?v=1741675997"
42053,"Kanchan|Linen+ Eco-Printed Slit Sleeve Top","Top","Colour:Pink, Fabric:Cotton Linen, Gender:Women, GID_VWWTO25091057, GroupID:VWWTO25091057, Print:Floral, StyleID:VWWTO2509105701","ALL COLLECTIONS, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Pink Bloom, Pink Snow, Pure Linen, Shirts and Blouses, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1450_6d99c524-a1e2-468b-baeb-6d5da37efa63_512x.jpg?v=1740819195"
42054,"Parijat|Linen+ Striped Asymmetrical Wrap Top","Top","Colour:Off White, Fabric:Cotton Linen, Gender:Women, GID_VWWTO25091054, GroupID:VWWTO25091054, Print:Floral, StyleID:VWWTO2509105401","ALL COLLECTIONS, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Pink Snow, Pure Linen, Tops, Topwear, Topwear veronica, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6J9A3269-retouched_512x.jpg?v=1741692389"
42055,"Hibiscus|Linen+ Striped Bermuda Shorts","Shorts","Colour:Yellow, Fabric:Cotton, Gender:Women, GID_VWWSO25091052, GroupID:VWWSO25091052, Print:Striped, StyleID:VWWSO2509105201","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Shorts, Skirts | Shorts","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_9860_512x.jpg?v=1744008646"
42056,"Trooper|Striped Tiered Midi Skirt","Skirt","Colour:Off White, Fabric:Cotton, Gender:Women, GID_VWWSK25095032, GroupID:VWWSK25095032, Print:Striped, StyleID:VWWSK2509503201","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Office To Off-Duty, Pink Snow, Skirts | Shorts, The Figure 8 Closet, The Grid Collective, The Hourglass Closet, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1234_73f68934-b885-49e7-a35c-f79f584f80e0_512x.jpg?v=1740738192"
42057,"Kyna|Striped Buttoned V-Neck Vest","Top","Colour:Off White, Fabric:Cotton, Gender:Women, GID_VWWWC25095032, GroupID:VWWWC25095032, Print:Striped, StyleID:VWWWC2509503201","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Office To Off-Duty, Pink Snow, The Figure 8 Closet, The Grid Collective, The Hourglass Closet, The Pear Closet, The Rectangle Closet, Tops, Topwear, Topwear veronica, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1241_512x.jpg?v=1740766789"
42058,"Sunshine|Peter Pan Collar Boxy Shirt","Shirt","Colour:Off White, Fabric:Cotton, Gender:Women, GID_VWWSH25063206, GroupID:VWWSH25063206, Print:Embroidery, StyleID:VWWSH2506320601","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Date Ready, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Snow, Shirts and Blouses, Soft Romance, The Classic Edit, Tops, Topwear, Topwear veronica, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1640_512x.jpg?v=1740739251"
42059,"Delisa|Truviscose Dress With Intricate Contrast Embroidery","Dress","Colour:Brown, Fabric:Viscose, Gender:Women, GID_VWWDR24426088, GroupID:VWWDR24426088, Print:Solid, StyleID:VWWDR2442608801","ALL COLLECTIONS, All Dresses, Boho'Scape, Casual Essentials, Dresses, Dresses veronica, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Unstoppably You!, Vacation Vibe, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103165_512x.jpg?v=1740389928"
42060,"Clemmi|Trucotton Vest V-Neck With Embroidered Detail","Top","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWWC24426085, GroupID:VWWWC24426085, Print:Ethnic Motifs, StyleID:VWWWC2442608501","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Gothic Boheme, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Natural Fabrics, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Tops, Topwear, Topwear veronica, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWWC2442608501_6755b0df-943d-4c00-ae51-0c75eb0a9797_512x.jpg?v=1745851428"
42061,"Lessie|Truviscose Skirt Midi Length With Ruffle","Skirt","Colour:White, Fabric:Viscose, Gender:Women, GID_VWWSK24426083, GroupID:VWWSK24426083, Print:Solid, StyleID:VWWSK2442608301","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Brunch Ready, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Snow, Skirts | Shorts, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, Vacation Vibe, Viscose Collection, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102976_512x.jpg?v=1740385460"
42062,"Sarra|Trucotton Dress With Intricate Contrast Embroidery","Dress","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWDR24426082, GroupID:VWWDR24426082, Print:Ethnic Motifs, StyleID:VWWDR2442608201","ALL COLLECTIONS, Boho'Scape, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Snow, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Unstoppably You!, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103109_512x.jpg?v=1740487901"
42063,"Perri|Trucotton Vest V-Neck With Embroidered Detail","Top","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWWC24426085, GroupID:VWWWC24426085, Print:Ethnic Motifs, StyleID:VWWWC2442608502","ALL COLLECTIONS, Boho'Scape, Brunch Ready, Casual Essentials, Cotton Collection, Date Ready, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Snow, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Tops, Topwear, Topwear veronica, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103098_512x.jpg?v=1740390538"
42064,"Jinni|Truviscose Top With Intricate Contrast Embroidery","Top","Colour:Maroon, Colour:White, Fabric:Viscose, Gender:Women, GID_VWWDR24486078, GroupID:VWWDR24486078, Print:Ethnic Motifs, StyleID:VWWDR2448607802","ALL COLLECTIONS, Boho'Scape, Brunch Ready, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Snow, Shirts and Blouses, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tops, Topwear, Topwear veronica, Vacation Vibe, Viscose Collection, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103331_512x.jpg?v=1740392428"
42065,"Rik|Truviscose Top Tie-Up Style With Embroidery","Top","Colour:Maroon, Fabric:Viscose, Gender:Women, GID_VWWDR24486080, GroupID:VWWDR24486080, Print:Ethnic Motifs, StyleID:VWWDR2448608002","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tops, Topwear, Topwear veronica, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103034_512x.jpg?v=1741373934"
42066,"Davy|Trucotton Dress With Intricate Contrast Embroidery","Dress","Colour:Maroon, Fabric:Cotton, Gender:Women, GID_VWWDR24426082, GroupID:VWWDR24426082, Print:Ethnic Motifs, StyleID:VWWDR2442608202","ALL COLLECTIONS, All Dresses, Boho'Scape, Brunch Ready, Casual Essentials, Cotton Collection, Date Ready, Dresses, Dresses veronica, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Unstoppably You!, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102948_512x.jpg?v=1740584499"
42067,"Roshelle|Truviscose Skirt Midi Length With Ruffle","Skirt","Colour:Maroon, Fabric:Viscose, Gender:Women, GID_VWWSK24426083, GroupID:VWWSK24426083, Print:Solid, StyleID:VWWSK2442608302","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Date Ready, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Skirts | Shorts, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The White Lotus, Vacation Vibe, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103031_512x.jpg?v=1741374028"
42068,"Arther|Truviscose Top With Intricate Contrast Embroidery","Top","Colour:Black, Fabric:Viscose, Gender:Women, GID_VWWDR24486078, GroupID:VWWDR24486078, Print:Ethnic Motifs, StyleID:VWWDR2448607801","ALL COLLECTIONS, Boho'Scape, Brunch Ready, Casual Essentials, Crimson Night, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Natural Fabrics, Shirts and Blouses, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tops, Topwear, Topwear veronica, Vacation Vibe, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103189_512x.jpg?v=1740392321"
42069,"Fritzie|Trucotton Shirt With Lace Detail Blouson Fit","Top","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWDR24486076, GroupID:VWWDR24486076, Print:Solid, StyleID:VWWDR2448607601","ALL COLLECTIONS, Boho'Scape, Brunch Ready, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Party Wear, Shirts and Blouses, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Topwear veronica, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2448607601_d660669f-c7e8-48c3-9887-bdb499c0d49b_512x.jpg?v=1745851427"
42070,"Sefina|Trucotton Dress With Intricate Contrast Embroidery","Dress","Colour:Maroon, Fabric:Viscose, Gender:Women, GID_VWWDR24426088, GroupID:VWWDR24426088, Print:Solid, StyleID:VWWDR2442608802","ALL COLLECTIONS, All Dresses, Boho'Scape, Brunch Ready, Casual Essentials, Date Ready, Dresses, Dresses veronica, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Unstoppably You!, Vacation Vibe, Viscose Collection","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6J9A2327-retouched_512x.jpg?v=1742635147"
42071,"Tasa|Trucotton Shirt With Lace Detail Blouson Fit","Top","Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWDR24486076, GroupID:VWWDR24486076, Print:Solid, StyleID:VWWDR2448607602","ALL COLLECTIONS, Boho'Scape, Brunch Ready, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Red Velvet, Shirts and Blouses, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Topwear veronica, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103262_512x.jpg?v=1740385147"
42072,"Oles|Truviscose Top Tie-Up Style With Embroidery","Top","Colour:White, Fabric:Viscose, Gender:Women, GID_VWWDR24486080, GroupID:VWWDR24486080, Print:Ethnic Motifs, StyleID:VWWDR2448608001","ALL COLLECTIONS, Boho'Scape, Brunch Ready, Casual Essentials, Date Ready, Earth-friendly Fabrics, Flash Sale, Gothic Boheme, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Snow, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rectangle Closet, The White Lotus, Tops, Topwear, Topwear veronica, Vacation Vibe, Viscose Collection, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102993_512x.jpg?v=1740386600"
42073,"Malhar |Trucotton Block Print Split Pants","Trouser","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTR24361021, GroupID:VWWTR24361021, Print:Ethnic Motifs, StyleID:VWWTR2436102101","ALL COLLECTIONS, Artisan Aura, Bottomwear veronica, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Snow, The Kaarigar's Bazaar, trousers, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1345_512x.jpg?v=1741352041"
42074,"Falak|Trucotton Ruched Detail Block Print  Top","Top","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTO24361020, GroupID:VWWTO24361020, Print:Ethnic Motifs, StyleID:VWWTO2436102001","ALL COLLECTIONS, Artisan Aura, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Snow, The Kaarigar's Bazaar, Tops, Topwear, Topwear veronica, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1351_512x.jpg?v=1741352181"
42075,"Gulrez|Trucotton Pleated Block Print Shorts","Shorts","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSO24361016, GroupID:VWWSO24361016, Print:Ethnic Motifs, StyleID:VWWSO2436101601","ALL COLLECTIONS, Artisan Aura, Bottomwear veronica, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Snow, Shorts, Skirts | Shorts, The Kaarigar's Bazaar, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102549_512x.jpg?v=1747209703"
42076,"Champa|Linen+ Eco-Printed Side Slit Tunic","Dress","Colour:Yellow, Fabric:Cotton Linen, Gender:Women, GID_VWWDR25091052, GroupID:VWWDR25091052, Print:Floral, StyleID:VWWDR2509105201","ALL COLLECTIONS, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Pure Linen, Tops, Topwear, Topwear veronica, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2509105201_7dfdb2cb-5164-4168-a2d8-d62d2b9edb0f_512x.jpg?v=1745851428"
42077,"Gulaab|Linen+ Front Tie-Up Pintuck Midi Dress","Dress","Colour:Pink, Fabric:Cotton Linen, Gender:Women, GID_VWWDR25091053, GroupID:VWWDR25091053, Print:Floral, StyleID:VWWDR2509105301","ALL COLLECTIONS, Casual Essentials, Dresses, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Pink Bloom, Pink Snow, Pure Linen, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF2084_512x.jpg?v=1740739969"
42078,"Gulmohar|Trucotton Block Print Slip Dress","Dress","Colour:Peach, Fabric:Cotton, Gender:Women, GID_VWWDR24361012, GroupID:VWWDR24361012, Print:Ethnic Motifs, StyleID:VWWDR2436101202","ALL COLLECTIONS, All Dresses, Artisan Aura, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Dresses veronica, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, The Galentines Brunch, The Kaarigar's Bazaar, The White Lotus, Unstoppably You!, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102249_512x.jpg?v=1740641616"
